draws,height_cm,losses,name,reach_cm,stance,strikes_per_min,striking_accuracy,submission_avg,takedown_accuracy,takedown_avg,takedown_defense,weight_kg,wins
,180.34,,Mike de la Torre,180.34,,3.21,0.39,0.0,0.16,4.75,0.83,65.77,
,167.64,,Mark De La Rosa,165.1,,3.13,0.35,0.2,0.13,5.0,0.4,61.23,
,170.18,,Montana De La Rosa,172.72,,2.9,0.37,0.8,0.33,3.39,0.68,56.7,
,190.5,,Chris de la Rocha,203.2,,4.08,0.45,1.0,0.3,6.37,0.33,113.4,
,195.58,,Philip De Fries,200.66,,2.3,0.47,0.6,0.42,3.0,1.0,113.4,
,170.18,,Geraldo de Freitas,182.88,,3.67,0.52,0.0,0.45,2.62,0.59,61.23,
,182.88,,Yorgan De Castro,187.96,,2.46,0.43,0.0,0.0,3.85,0.77,113.4,
,175.26,,Angel De Anda,,,5.68,0.46,0.0,0.0,6.32,0.0,102.06,
,177.8,,Martin Day,185.42,,3.97,0.45,0.5,0.6,3.79,0.65,65.77,
,182.88,,Jason Day,182.88,,3.61,0.54,0.0,1.0,3.46,0.0,83.91,
,177.8,,Grant Dawson,182.88,,3.2,0.52,1.1,0.4,2.11,0.57,70.31,
,172.72,,Hakeem Dawodu,185.42,,5.45,0.5,0.0,0.0,3.37,0.65,65.77,
,182.88,,Mike Davis,182.88,,4.68,0.52,0.5,0.44,5.19,0.57,70.31,
,177.8,,Brandon Davis,182.88,,4.68,0.35,0.1,0.42,4.62,0.57,61.23,
,187.96,,Danny Davis,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,167.64,,Alexis Davis,172.72,,4.63,0.49,0.7,0.44,4.45,0.34,61.23,
,180.34,,Justin Davis,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,,,Mike Davis,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,172.72,,Lemont Davis,,,0.87,0.54,1.0,0.5,1.27,0.0,77.11,
,187.96,,Phil Davis,200.66,,2.85,0.34,0.6,0.38,1.33,0.72,92.99,
,172.72,,LC Davis,175.26,,2.04,0.3,0.2,0.46,2.1,0.66,61.23,
,177.8,,Marcus Davis,177.8,,2.72,0.39,1.4,0.48,2.79,0.47,77.11,
,175.26,,Rick Davis,,,3.09,0.5,0.0,0.0,6.19,0.0,70.31,
,167.64,,Brian Davidson,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,190.5,,Chris Daukaus,193.04,,6.05,0.5,0.0,0.0,4.64,1.0,92.99,
,190.5,,Kyle Daukaus,193.04,,3.22,0.52,1.9,0.25,2.94,0.82,83.91,
,182.88,,Sean Daugherty,,,0.0,0.0,0.0,0.0,0.0,0.0,79.38,
,177.8,,Beneil Dariush,182.88,,3.78,0.48,0.9,0.34,2.65,0.8,70.31,
,170.18,,Karen Darabedyan,172.72,,3.43,0.51,0.0,0.75,2.62,0.0,70.31,
,172.72,,Mac Danzig,177.8,,3.39,0.48,0.6,0.37,3.44,0.46,70.31,
,177.8,,Eduardo Dantas,,,3.33,0.6,0.0,0.23,3.0,1.0,61.23,
,187.96,,Alexandre Dantas,,,0.21,0.25,3.1,0.0,1.87,0.0,107.95,
,,,Anvarbek Daniyalbekov,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,,,Marques Daniels,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,187.96,,Raymond Daniels,,,0.0,0.0,3.0,0.0,2.61,0.33,83.91,
,190.5,,Jarjis Danho,187.96,,3.38,0.5,0.0,0.16,5.25,1.0,120.2,
,175.26,,Peter Danesoe,172.72,,4.98,0.54,0.0,0.0,7.02,0.62,56.7,
,170.18,,Cindy Dandois,,,3.13,0.32,0.0,0.55,3.4,0.0,61.23,
,170.18,,Batgerel Danaa,177.8,,5.38,0.36,0.0,0.5,4.21,0.62,61.23,
,162.56,,Carina Damm,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,170.18,,Rodrigo Damm,180.34,,3.5,0.36,0.3,0.16,5.61,0.8,70.31,
,177.8,,Leonardo Damiani,175.26,,1.67,0.23,0.0,0.0,4.17,0.5,77.11,
,182.88,,Marko Damiani,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,157.48,,Aisling Daly,162.56,,2.92,0.52,0.9,0.41,1.4,0.33,52.16,
,185.42,,Richard Dalton,,,1.2,0.69,0.0,0.11,3.27,0.0,92.99,
,187.96,,Dave Dalgliesh,,,0.0,0.0,0.0,0.0,1.85,0.0,92.99,
,175.26,,Paul Daley,193.04,,3.14,0.47,0.0,0.4,2.37,0.64,77.11,
,180.34,,Nicolas Dalby,187.96,,4.06,0.43,0.1,0.27,3.52,0.58,77.11,
,190.5,,Henrique Da Silva Lopes,,,0.0,0.0,0.0,0.0,0.0,0.0,108.86,
,172.72,,Alex Da Silva,185.42,,2.14,0.46,0.3,0.43,2.52,0.76,70.31,
,167.64,,Ariane da Silva,170.18,,4.04,0.41,0.3,0.55,3.87,0.68,56.7,
,190.5,,Henrique da Silva,193.04,,3.89,0.6,0.2,0.14,5.28,0.22,92.99,
,162.56,,Marcos da Matta,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,185.42,,Ion Cutelaba,190.5,,4.3,0.43,0.1,0.52,3.38,0.75,92.99,
,177.8,,Chris Curtis,190.5,,6.16,0.51,0.0,0.0,6.43,0.82,83.91,
,190.5,,Will Currie,193.04,,2.73,0.47,0.0,0.13,5.67,0.5,83.91,
,175.26,,Pat Curran,,,4.7,0.58,0.0,0.62,4.4,0.66,65.77,
,162.56,,Kailin Curran,165.1,,3.89,0.43,0.6,0.57,4.75,0.61,52.16,
,167.64,,Jeff Curran,175.26,,1.54,0.31,1.2,0.12,2.48,0.35,61.23,
,187.96,,Larry Cureton,,,0.0,0.0,0.0,0.0,0.0,0.0,108.86,
,160.02,,Santo Curatolo,157.48,,1.4,0.39,0.0,0.33,6.07,1.0,56.7,
,177.8,,AJ Cunningham,180.34,,4.22,0.29,0.5,0.0,6.31,0.46,61.23,
,187.96,,Alton Cunningham,195.58,,3.33,0.75,0.0,0.1,4.94,1.0,92.99,
,190.5,,Hugo Cunha,200.66,,0.6,0.3,0.0,0.0,3.01,0.0,119.29,
,182.88,,Luke Cummo,187.96,,1.74,0.43,1.4,0.55,1.5,0.42,77.11,
,187.96,,Patrick Cummins,193.04,,4.26,0.5,0.1,0.41,3.35,0.28,92.99,
,,,Everett Cummings,,,0.43,0.6,2.2,0.0,4.34,0.0,92.99,
,182.88,,Zak Cummings,190.5,,2.96,0.35,0.6,0.28,2.91,0.66,92.99,
,170.18,,Abel Cullum,,,1.82,0.4,2.8,0.52,1.23,0.0,63.05,
,,,Chris Culley,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,177.8,,Josh Culibao,185.42,,3.41,0.44,0.3,0.0,3.04,0.65,65.77,
,,,Emilio Cuellar,,,0.0,0.0,0.0,0.0,0.0,0.0,56.7,
,170.18,,Jay Cucciniello,,,0.93,0.21,0.0,0.0,4.73,0.71,70.31,
,175.26,,Timmy Cuamba,180.34,,3.0,0.4,0.0,0.27,4.38,0.71,65.77,
,182.88,,Aalon Cruz,198.12,,7.58,0.39,0.0,0.0,8.88,0.0,65.77,
,172.72,,Dominick Cruz,172.72,,3.91,0.33,0.1,0.42,2.61,0.83,61.23,
,193.04,,Marcio Cruz,,,2.92,0.46,1.6,0.07,1.51,0.37,105.23,
,187.96,,Jimmy Crute,187.96,,4.37,0.53,1.6,0.52,3.63,0.58,92.99,
,170.18,,Richard Crunkilton,,,1.72,0.41,1.3,0.61,1.45,0.65,70.31,
,172.72,,Daron Cruickshank,182.88,,2.88,0.38,0.2,0.41,2.98,0.6,70.31,
,190.5,,Allen Crowder,193.04,,2.95,0.51,1.2,0.33,2.95,1.0,111.13,
,,,Jeff Crotty,,,0.93,0.35,1.0,0.38,3.33,0.0,70.31,
,182.88,,Ken Cross,182.88,,2.2,0.57,0.0,0.12,1.4,0.66,70.31,
,180.34,,Kiefer Crosbie,177.8,,6.27,0.64,0.0,0.0,4.97,0.0,77.11,
,180.34,,Kevin Croom,185.42,,2.65,0.34,0.5,0.05,3.1,0.3,61.23,
,,,Alex Crispin,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,,,Alexander Crispim,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,,,Helena Crevar,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,167.64,,Paul Creighton,,,0.72,0.75,0.0,0.37,4.65,0.0,70.31,
,190.5,,Tim Credeur,190.5,,3.59,0.3,3.3,1.0,3.13,0.5,83.91,
,165.1,,Alberto Crane,,,0.43,0.25,4.0,0.0,2.61,0.5,70.31,
,187.96,,Dan Cramer,,,0.97,0.3,0.5,0.0,2.1,0.66,77.11,
,190.5,,Paul Craig,193.04,,2.52,0.44,1.4,0.2,3.03,0.37,83.91,
,185.42,,Andrew Craig,193.04,,2.39,0.4,0.0,0.37,3.01,0.72,77.11,
,177.8,,Nathan Coy,175.26,,3.88,0.52,0.0,0.47,2.4,0.5,77.11,
,177.8,,Jeff Cox,,,0.56,0.25,0.0,0.5,1.69,0.8,70.31,
,172.72,,Hailey Cowan,170.18,,2.97,0.42,0.0,0.33,3.17,0.8,61.23,
,180.34,,Colby Covington,182.88,,3.81,0.38,0.2,0.42,3.09,0.68,77.11,
,172.72,,Nikk Covert,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,177.8,,Ryan Couture,185.42,,3.54,0.45,1.3,0.29,2.87,0.46,70.31,
,172.72,,Kim Couture,,,12.12,0.8,0.0,0.0,2.31,0.0,61.23,
,185.42,,Randy Couture,190.5,,2.85,0.57,0.5,0.46,1.53,0.58,92.99,
,172.72,,Dave Courchaine,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,180.34,,Rashad Coulter,193.04,,4.82,0.56,0.0,0.0,6.68,0.62,92.99,
,167.64,,JR Coughran,,,12.29,0.57,0.0,0.0,6.8,0.75,65.77,
,175.26,,JC Cottrell,,,0.79,0.25,0.0,1.0,2.75,0.5,70.31,
,180.34,,Patrick Cote,190.5,,2.81,0.48,0.2,0.2,3.21,0.43,77.11,
,182.88,,Oscar Cota,182.88,,0.33,0.41,1.0,0.0,2.47,0.6,104.33,
,177.8,,Melquizael Costa,180.34,,3.7,0.46,1.3,0.33,2.22,0.5,65.77,
,162.56,,Alessandro Costa,170.18,,4.14,0.47,0.0,0.12,3.5,0.9,56.7,
,175.26,,Randy Costa,185.42,,6.53,0.46,0.0,0.0,7.58,0.5,61.23,
,185.42,,Paulo Costa,182.88,,6.22,0.58,0.0,0.75,6.56,0.8,83.91,
,,,Guilherme Costa,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,170.18,,Jadson Costa,,,0.2,0.5,0.0,0.0,3.05,0.0,70.31,
,193.04,,Miguel Cosio,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,180.34,,Orion Cosce,180.34,,2.77,0.53,0.0,0.4,4.02,0.61,77.11,
,175.26,,Louis Cosce,180.34,,4.31,0.45,0.5,0.2,5.35,0.5,77.11,
,195.58,,Chad Corvin,,,0.0,0.0,0.0,0.0,0.0,0.0,115.67,
,170.18,,Reyes Cortez Jr.,172.72,,4.1,0.45,0.0,0.11,7.43,1.0,61.23,
,165.1,,Tracy Cortez,165.1,,3.72,0.47,0.3,0.45,3.02,0.62,56.7,
,193.04,,Waldo Cortes-Acosta,198.12,,5.76,0.49,0.2,0.5,3.47,0.66,117.93,
,190.5,,Wesley Correira,,,2.6,0.36,0.0,0.0,8.8,0.9,117.93,
,165.1,,Bethe Correia,162.56,,4.37,0.43,0.0,0.18,4.93,0.85,61.23,
,175.26,,Henry Corrales,,,4.12,0.41,0.0,0.0,5.84,0.69,65.77,
,,,Clint Coronel,,,4.93,0.32,0.0,0.0,5.6,0.66,70.31,
,170.18,,Nora Cornolle,170.18,,3.41,0.53,0.0,0.11,2.18,0.5,61.23,
,180.34,,Daniel Cormier,182.88,,4.25,0.52,0.4,0.44,2.92,0.8,106.59,
,177.8,,Muhsin Corbbrey,,,2.02,0.34,0.4,0.0,5.41,0.8,70.31,
,172.72,,Akira Corassani,172.72,,3.25,0.45,0.0,0.28,4.91,0.86,65.77,
,185.42,,Michael Cora,195.58,,0.8,0.28,0.0,0.0,0.13,0.25,77.11,
,185.42,,Josh Copeland,,,1.03,0.31,0.0,0.0,3.01,0.57,120.2,
,182.88,,Chris Cope,182.88,,3.96,0.26,0.0,0.0,4.82,0.8,77.11,
,182.88,,Kit Cope,,,1.18,0.52,3.5,0.0,2.12,0.5,77.11,
,160.02,,Amanda Cooper,162.56,,3.55,0.44,1.8,0.38,3.2,0.28,52.16,
,185.42,,Bobby Cooper,,,2.87,0.25,1.0,0.0,3.4,0.4,70.31,
,,,Bill Cooper,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,182.88,,Brett Cooper,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,,,Dewey Cooper,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,,,TJ Cook,,,2.3,0.47,0.0,0.5,3.18,0.0,92.99,
,187.96,,Chad Cook,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,185.42,,Mike Cook,,,1.72,0.49,2.1,0.33,2.4,0.55,92.99,
,175.26,,Bob Cook,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,,,Jonathan Contrestano,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,185.42,,Jeremiah Constant,,,1.5,0.75,7.5,0.0,3.25,0.0,108.86,
,187.96,,Marcos Conrado Jr.,,,1.6,0.34,0.0,0.14,9.69,0.0,99.79,
,177.8,,Tristan Connelly,172.72,,3.31,0.51,0.3,0.14,2.96,0.6,65.77,
,182.88,,Chris Condo,,,0.0,0.0,0.0,0.0,0.0,0.0,151.95,
,187.96,,Carlos Condit,190.5,,3.66,0.39,1.0,0.46,2.67,0.38,77.11,
,139.7,,Rose Conceicao,165.1,,3.07,0.28,0.0,0.0,6.73,0.0,52.16,
,187.96,,Wes Combs,,,2.14,0.48,0.0,0.0,4.73,0.0,92.99,
,177.8,,Willian Colorado,182.88,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,195.58,,Christian Colombo,,,2.76,0.44,0.0,0.0,4.02,0.33,120.2,
,190.5,,Jake Collier,198.12,,5.8,0.44,0.6,0.33,5.08,0.67,104.33,
,160.02,,Jamie Colleen,165.1,,3.11,0.61,1.6,0.33,5.66,0.5,52.16,
,180.34,,Clay Collard,185.42,,4.22,0.32,0.5,0.39,5.0,0.71,65.77,
,185.42,,Cortez Coleman,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,185.42,,Mark Coleman,190.5,,1.88,0.52,0.8,0.4,2.62,0.5,92.99,
,177.8,,Chandler Cole,182.88,,2.45,0.6,0.0,0.0,3.59,0.0,119.75,
,175.26,,Ivan Cole,,,2.68,0.36,0.0,0.0,4.69,0.0,61.23,
,,,Coltin Cole,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,193.04,,Devin Cole,,,3.5,0.55,0.0,0.42,2.14,0.66,108.86,
,185.42,,Wayne Cole,,,0.57,0.2,4.3,0.25,8.33,0.0,92.99,
,172.72,,Felipe Colares,175.26,,2.17,0.45,0.5,0.24,4.65,0.43,65.77,
,,,Chris Coggins,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,175.26,,John Cofer,,,2.73,0.41,0.0,0.5,3.43,0.64,70.31,
,,,Marc Cofer,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,175.26,,Marloes Coenen,170.18,,2.15,0.51,2.5,0.3,1.9,0.41,65.77,
,172.72,,Dakota Cochrane,,,2.66,0.75,0.0,0.33,2.66,0.0,70.31,
,167.64,,Dave Cochran,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,175.26,,Darryl Cobb,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,180.34,,Brian Cobb,,,0.0,0.0,0.0,0.5,3.68,0.0,70.31,
,167.64,,Josh Clopton,,,1.6,0.64,0.0,0.66,2.87,0.75,65.77,
,162.56,,Mark Climaco,165.1,,4.13,0.59,0.0,0.36,2.9,0.46,56.7,
,,,RJ Clifford,,,0.0,0.0,0.0,0.0,0.0,0.0,72.57,
,177.8,,Chris Clements,177.8,,3.2,0.49,0.3,0.0,2.37,0.32,77.11,
,175.26,,Rich Clementi,182.88,,1.43,0.37,1.1,0.42,2.29,0.25,70.31,
,177.8,,Mitch Clarke,185.42,,2.35,0.34,0.4,0.15,3.27,0.5,70.31,
,,,John Clarke,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,165.1,,Shannon Clark,162.56,,11.51,0.58,0.0,0.0,20.55,0.0,56.7,
,165.1,,Jessica-Rose Clark,162.56,,3.73,0.51,0.3,0.42,3.51,0.62,61.23,
,182.88,,Devin Clark,190.5,,3.03,0.54,0.1,0.32,3.24,0.58,92.99,
,167.64,,Heather Clark,162.56,,3.69,0.49,0.3,0.04,5.62,0.8,52.16,
,177.8,,Dominic Clark,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,190.5,,Mychal Clark,,,5.8,0.56,0.0,0.0,2.9,0.0,101.6,
,187.96,,Logan Clark,,,2.2,0.54,2.1,1.0,1.49,0.3,83.91,
,180.34,,Laverne Clark,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,180.34,,Johnny Cisneros,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,190.5,,Misha Cirkunov,195.58,,3.86,0.51,1.7,0.39,3.06,0.76,92.99,
,,,Nikolajus Cilkinas,,,0.0,0.0,0.0,0.0,5.88,0.0,,
,185.42,,Branko Cikatic,,,0.0,0.0,0.0,0.0,0.0,0.0,97.52,
,154.94,,Hannah Cifers,157.48,,4.99,0.44,0.3,1.0,5.39,0.64,52.16,
,182.88,,Mike Ciesnolevicz,,,0.51,0.5,5.1,0.0,4.62,0.2,106.59,
,182.88,,Steven Ciaccio,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,180.34,,Cameron Church,182.88,,4.0,0.4,1.0,0.0,4.93,0.6,70.31,
,180.34,,Murad Chunkaiev,,,0.85,0.16,0.0,1.0,3.41,0.0,83.91,
,175.26,,Anthony Christodoulou,,,2.19,0.26,0.0,0.0,5.9,0.4,70.31,
,203.2,,Dan Christison,,,4.23,0.51,1.1,0.0,3.88,0.37,120.2,
,200.66,,Kevin Christian,203.2,,0.75,0.35,3.2,0.0,1.83,0.5,92.99,
,190.5,,Joachim Christensen,193.04,,3.78,0.41,0.0,0.0,3.29,0.0,92.99,
,193.04,,Will Chope,,,4.43,0.27,0.0,0.0,9.93,0.0,65.77,
,175.26,,Ryo Chonan,177.8,,2.57,0.43,0.3,0.41,2.25,0.39,77.11,
,180.34,,John Cholish,187.96,,2.65,0.49,0.4,0.31,2.29,0.78,70.31,
,165.1,,DongHun Choi,167.64,,4.54,0.66,0.0,0.14,3.13,0.81,56.7,
,167.64,,SeungGuk Choi,162.56,,2.69,0.42,0.0,0.27,2.69,0.74,56.7,
,182.88,,SeungWoo Choi,187.96,,3.56,0.38,0.0,0.54,3.16,0.7,65.77,
,177.8,,Dooho Choi,177.8,,4.67,0.56,0.6,0.53,4.02,0.47,65.77,
,218.44,,Hong Man Choi,,,1.32,0.26,0.0,1.0,1.46,0.84,149.69,
,187.96,,Mu Bae Choi,,,1.55,0.49,1.0,0.75,3.65,0.6,104.33,
,180.34,,Sako Chivitchian,,,2.4,0.27,0.0,0.0,4.8,1.0,70.31,
,187.96,,Khamzat Chimaev,190.5,,5.36,0.58,2.8,0.46,3.25,1.0,83.91,
,182.88,,Giga Chikadze,187.96,,3.92,0.42,0.2,0.33,3.5,0.7,65.77,
,185.42,,Michael Chiesa,190.5,,1.81,0.39,1.1,0.48,1.66,0.61,77.11,
,180.34,,Macy Chiasson,182.88,,3.77,0.46,0.4,0.38,2.79,0.7,61.23,
,170.18,,Mark Cherico,175.26,,3.69,0.34,0.0,0.5,7.37,0.0,65.77,
,,,Ion Cherdivara,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,185.42,,Fabio Cherant,187.96,,1.35,0.4,0.0,0.0,4.89,0.0,92.99,
,180.34,,Albert Cheng,,,1.0,0.41,0.0,0.0,2.6,0.0,77.11,
,185.42,,Gabriel Checco,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,172.72,,Danny Chavez,170.18,,2.86,0.38,0.0,0.6,3.83,0.87,65.77,
,175.26,,Emilio Chavez,,,2.73,0.48,0.0,0.5,1.53,0.0,65.77,
,172.72,,Ernest Chavez,177.8,,2.79,0.4,0.0,0.33,3.89,0.5,65.77,
,172.72,,Morgan Charriere,175.26,,3.87,0.51,0.6,0.57,3.74,0.83,65.77,
,187.96,,Dan Charles,,,2.82,0.45,0.0,0.0,3.51,0.31,103.42,
,185.42,,Joe Charles,,,0.0,0.0,0.0,0.0,0.0,0.0,117.93,
,180.34,,Donnie Chappell,,,0.0,0.0,0.0,0.0,0.0,0.0,80.74,
,172.72,,Chelsea Chandler,172.72,,3.53,0.45,0.0,0.6,4.06,0.33,61.23,
,172.72,,Michael Chandler,180.34,,4.49,0.5,0.6,0.37,4.3,0.63,70.31,
,160.02,,Alex Chambers,160.02,,2.97,0.54,1.0,0.41,5.1,0.53,52.16,
,175.26,,Ansar Chalangov,,,0.68,0.66,7.6,0.0,1.69,0.0,77.11,
,170.18,,Edgar Chairez,180.34,,3.45,0.45,1.5,0.0,5.21,0.33,56.7,
,182.88,,Luan Chagas,190.5,,4.16,0.47,0.3,0.12,3.19,0.85,77.11,
,177.8,,Jared Chaffee,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,185.42,,Donald Cerrone,185.42,,4.41,0.46,1.2,0.33,4.48,0.73,70.31,
,190.5,,Rafael Cerqueira,193.04,,3.28,0.43,0.0,0.0,14.43,0.0,92.99,
,175.26,,Katlyn Cerminara,172.72,,4.58,0.34,0.3,0.15,4.48,0.5,56.7,
,185.42,,Vinicius Cenci,187.96,,2.9,0.48,0.0,0.5,2.69,0.0,70.31,
,187.96,,Adam Cella,,,1.91,0.42,1.3,0.75,2.61,0.5,77.11,
,162.56,,Henry Cejudo,162.56,,3.82,0.47,0.1,0.31,3.46,0.76,61.23,
,172.72,,Yosdenis Cedeno,175.26,,1.64,0.29,0.3,0.0,1.6,0.31,70.31,
,195.58,,Magnus Cedenblad,200.66,,2.38,0.51,1.0,0.64,3.02,0.66,83.91,
,180.34,,Igor Cavalcanti,200.66,,3.33,0.42,0.0,0.5,3.6,0.66,77.11,
,172.72,,Jacqueline Cavalcanti,177.8,,5.73,0.46,0.0,0.0,3.32,0.84,61.23,
,185.42,,Rafael Cavalcante,187.96,,2.71,0.53,0.1,0.4,3.62,0.63,92.99,
,172.72,,Gesias Cavalcante,180.34,,1.98,0.35,1.1,0.36,3.11,0.66,70.31,
,170.18,,Luke Caudillo,,,1.97,0.28,0.0,0.2,5.07,0.85,70.31,
,182.88,,Nick Catone,182.88,,2.11,0.44,0.5,0.44,2.32,0.83,83.91,
,180.34,,Tim Catalfo,,,0.39,1.0,0.0,0.0,0.77,0.0,106.59,
,157.48,,Jenna Castillo,,,3.24,0.56,0.0,1.0,2.01,1.0,56.7,
,180.34,,Raul Castillo,,,1.47,0.48,0.0,0.0,3.27,0.0,83.91,
,175.26,,Danny Castillo,180.34,,2.57,0.42,0.2,0.38,1.96,0.63,70.31,
,175.26,,Gil Castillo,,,0.6,0.45,0.0,0.45,2.22,0.5,77.11,
,172.72,,Eric Castile,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,167.64,,John Castaneda,180.34,,4.67,0.5,0.1,0.35,5.22,0.71,61.23,
,190.5,,Joe Cason,,,4.17,0.55,0.0,0.0,10.83,0.0,92.99,
,177.8,,Dwayne Cason,,,0.0,0.0,0.0,0.0,0.0,0.0,96.16,
,165.1,,Bendy Casimir,,,0.74,0.27,0.0,0.0,3.42,1.0,65.77,
,195.58,,Brandon Cash,,,5.42,0.72,0.0,0.66,0.68,0.0,115.67,
,170.18,,Cortney Casey,170.18,,4.29,0.39,0.5,0.31,4.0,0.39,56.7,
,180.34,,Kevin Casey,195.58,,2.27,0.53,0.4,0.22,3.76,0.27,83.91,
,177.8,,Johnny Case,182.88,,3.95,0.38,0.2,0.45,2.66,0.72,70.31,
,187.96,,Shane Carwin,203.2,,4.38,0.47,0.0,0.33,3.53,0.42,120.2,
,190.5,,Rafael Carvalho,,,1.94,0.5,0.0,0.4,1.84,0.7,83.91,
,175.26,,Antonio Carvalho,177.8,,3.03,0.29,0.0,0.0,3.62,1.0,65.77,
,172.72,,Bruno Carvalho,,,0.6,0.45,4.0,0.0,0.93,0.66,69.85,
,175.26,,Jack Cartwright,172.72,,0.8,0.38,2.0,0.66,3.33,0.0,61.23,
,177.8,,Shonie Carter,,,1.62,0.36,0.0,0.66,2.32,0.75,77.11,
,187.96,,Scott Carson,,,0.62,0.66,0.0,0.0,6.22,0.0,97.52,
,177.8,,Jonny Carson,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,177.8,,Roger Carroll,,,7.62,0.61,0.0,0.0,10.48,1.0,77.11,
,172.72,,Cain Carrizosa,,,2.72,0.42,0.0,0.0,5.8,0.14,70.31,
,177.8,,Cody Carrillo,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,167.64,,Gabriel Carrasco,,,4.15,0.37,0.0,0.0,1.53,1.0,61.23,
,167.64,,Clayton Carpenter,167.64,,3.91,0.55,1.5,0.46,2.75,0.42,56.7,
,185.42,,Tim Caron,,,0.59,0.5,0.0,0.0,6.9,0.0,83.91,
,167.64,,Luana Carolina,175.26,,4.81,0.5,0.6,0.37,3.54,0.74,56.7,
,157.48,,Ariane Carnelossi,154.94,,2.87,0.39,0.3,0.55,4.74,0.14,52.16,
,180.34,,Roan Carneiro,193.04,,1.46,0.46,1.4,0.42,1.82,0.83,77.11,
,167.64,,Liz Carmouche,167.64,,2.78,0.54,0.3,0.51,2.51,0.65,56.7,
,190.5,,Francis Carmont,198.12,,2.22,0.42,0.6,0.36,1.64,0.73,92.99,
,172.72,,Spike Carlyle,180.34,,2.55,0.54,0.5,0.36,3.85,0.57,65.77,
,187.96,,Antonio Carlos Junior,200.66,,1.95,0.42,0.8,0.39,2.14,0.53,83.91,
,,,Don Carlo-Clauss,,,1.44,0.3,0.0,0.0,7.68,0.66,77.11,
,203.2,,Rafael Carino,,,0.0,0.0,0.0,0.0,0.0,0.0,111.13,
,,,Ronald Carillo,,,0.0,0.0,0.0,0.0,0.0,0.0,56.7,
,160.02,,Chris Cariaso,162.56,,3.35,0.43,0.8,0.39,2.23,0.57,56.7,
,,,Edgar Cardenas,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,180.34,,Phil Cardella,,,2.47,0.5,2.5,0.0,2.0,0.11,70.31,
,,,Remo Cardarelli,,,2.27,0.47,0.0,0.0,1.47,1.0,61.23,
,172.72,,Bryan Caraway,172.72,,2.53,0.34,0.8,0.25,3.61,0.8,61.23,
,193.04,,Dos Caras Jr.,,,0.77,0.23,0.0,0.0,1.2,0.72,102.06,
,172.72,,Gina Carano,,,4.5,0.47,1.6,0.66,2.66,0.85,65.77,
,,,Frank Caracci,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,172.72,,Phil Caracappa,177.8,,2.93,0.5,1.0,0.08,4.07,1.0,61.23,
,170.18,,Paul Capaldo,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,187.96,,Steve Cantwell,190.5,,3.63,0.34,0.7,0.3,5.76,0.8,83.91,
,187.96,,Bo Cantrell,,,3.16,0.16,0.0,0.0,12.63,0.0,106.59,
